Date,Location,City,SO2 µg/m3,Nox µg/m3,RSPM µg/m3,SPM,AQI
13-03-2025 18:00,Rabindra Sarobar (Kolkata),Kolkata,8.14,39.78,71.07,59.76,217.5
13-03-2025 19:00,Rabindra Sarobar (Kolkata),Kolkata,7.98,36.01,51.83,55.72,238.0
13-03-2025 20:00,Rabindra Sarobar (Kolkata),Kolkata,8.12,23.19,60.69,57.0,218.0
13-03-2025 21:00,Rabindra Sarobar (Kolkata),Kolkata,8.36,28.91,48.04,55.24,209.9
13-03-2025 22:00,Rabindra Sarobar (Kolkata),Kolkata,6.29,21.74,59.57,50.66,175.7
13-03-2025 23:00,Rabindra Sarobar (Kolkata),Kolkata,8.41,20.06,66.89,29.57,197.1
14-03-2025 00:00,Rabindra Sarobar (Kolkata),Kolkata,8.05,23.59,58.93,64.25,190.7
14-03-2025 01:00,Rabindra Sarobar (Kolkata),Kolkata,10.55,21.08,68.65,62.28,215.9
14-03-2025 02:00,Rabindra Sarobar (Kolkata),Kolkata,7.92,9.03,20.37,50.5,137.5
14-03-2025 03:00,Rabindra Sarobar (Kolkata),Kolkata,6.09,27.15,75.0,48.62,178.1
14-03-2025 04:00,Rabindra Sarobar (Kolkata),Kolkata,4.66,15.62,55.69,49.26,164.8
14-03-2025 05:00,Rabindra Sarobar (Kolkata),Kolkata,7.22,21.01,70.28,54.87,188.6
14-03-2025 06:00,Rabindra Sarobar (Kolkata),Kolkata,5.06,19.93,64.68,62.99,204.4
14-03-2025 07:00,Rabindra Sarobar (Kolkata),Kolkata,4.49,27.65,64.78,47.66,217.2
14-03-2025 08:00,Rabindra Sarobar (Kolkata),Kolkata,6.83,18.21,40.18,57.52,185.3
14-03-2025 09:00,Rabindra Sarobar (Kolkata),Kolkata,9.16,18.48,68.78,59.95,220.6
14-03-2025 10:00,Rabindra Sarobar (Kolkata),Kolkata,5.59,17.47,49.44,34.26,125.0
14-03-2025 11:00,Rabindra Sarobar (Kolkata),Kolkata,4.89,10.25,80.19,44.11,168.1
14-03-2025 12:00,Rabindra Sarobar (Kolkata),Kolkata,5.57,14.87,58.93,33.39,144.1
14-03-2025 13:00,Rabindra Sarobar (Kolkata),Kolkata,7.11,15.38,64.2,23.79,116.7
14-03-2025 14:00,Rabindra Sarobar (Kolkata),Kolkata,5.98,18.26,54.88,47.44,169.6
14-03-2025 15:00,Rabindra Sarobar (Kolkata),Kolkata,7.74,13.14,50.62,57.62,179.0
14-03-2025 16:00,Rabindra Sarobar (Kolkata),Kolkata,5.79,28.83,70.91,48.3,206.7
14-03-2025 17:00,Rabindra Sarobar (Kolkata),Kolkata,2.3,12.81,51.02,37.52,152.3
14-03-2025 18:00,Rabindra Sarobar (Kolkata),Kolkata,10.15,24.25,69.06,71.92,243.5
14-03-2025 19:00,Rabindra Sarobar (Kolkata),Kolkata,9.07,31.21,95.97,41.74,238.1
14-03-2025 20:00,Rabindra Sarobar (Kolkata),Kolkata,6.68,18.48,62.06,54.81,201.6
14-03-2025 21:00,Rabindra Sarobar (Kolkata),Kolkata,10.19,22.64,72.61,44.08,207.5
14-03-2025 22:00,Rabindra Sarobar (Kolkata),Kolkata,5.82,19.32,40.01,25.09,169.7
14-03-2025 23:00,Rabindra Sarobar (Kolkata),Kolkata,6.55,13.51,54.09,27.39,134.0
15-03-2025 00:00,Rabindra Sarobar (Kolkata),Kolkata,8.26,25.88,70.96,36.9,170.3
15-03-2025 01:00,Rabindra Sarobar (Kolkata),Kolkata,1.83,15.8,32.34,18.18,125.3
15-03-2025 02:00,Rabindra Sarobar (Kolkata),Kolkata,10.39,17.97,37.57,36.04,153.0
15-03-2025 03:00,Rabindra Sarobar (Kolkata),Kolkata,4.62,18.54,43.04,26.84,114.5
15-03-2025 04:00,Rabindra Sarobar (Kolkata),Kolkata,3.26,20.81,49.93,39.19,147.6
15-03-2025 05:00,Rabindra Sarobar (Kolkata),Kolkata,6.95,25.45,75.33,47.68,192.0
15-03-2025 06:00,Rabindra Sarobar (Kolkata),Kolkata,5.89,27.95,50.6,46.95,212.9
15-03-2025 07:00,Rabindra Sarobar (Kolkata),Kolkata,6.99,29.5,100.39,68.11,218.8
15-03-2025 08:00,Rabindra Sarobar (Kolkata),Kolkata,12.17,24.33,94.07,44.92,218.5
15-03-2025 09:00,Rabindra Sarobar (Kolkata),Kolkata,7.6,23.63,82.1,51.81,171.4
15-03-2025 10:00,Rabindra Sarobar (Kolkata),Kolkata,10.31,15.5,64.66,50.17,192.9
15-03-2025 11:00,Rabindra Sarobar (Kolkata),Kolkata,8.36,20.77,75.5,61.29,185.9
15-03-2025 12:00,Rabindra Sarobar (Kolkata),Kolkata,1.15,32.19,47.67,30.66,160.4
15-03-2025 13:00,Rabindra Sarobar (Kolkata),Kolkata,4.16,11.26,58.65,22.43,96.0
15-03-2025 14:00,Rabindra Sarobar (Kolkata),Kolkata,6.3,14.51,44.16,41.9,169.2
15-03-2025 15:00,Rabindra Sarobar (Kolkata),Kolkata,4.87,23.83,40.74,35.33,163.0
15-03-2025 16:00,Rabindra Sarobar (Kolkata),Kolkata,8.43,26.59,112.32,39.6,201.4
15-03-2025 17:00,Rabindra Sarobar (Kolkata),Kolkata,8.71,13.72,57.04,38.25,139.0
15-03-2025 18:00,Rabindra Sarobar (Kolkata),Kolkata,8.66,29.32,89.82,47.22,221.5
15-03-2025 19:00,Rabindra Sarobar (Kolkata),Kolkata,9.68,35.84,71.07,66.8,243.8
15-03-2025 20:00,Rabindra Sarobar (Kolkata),Kolkata,9.87,29.03,65.37,61.06,229.1
15-03-2025 21:00,Rabindra Sarobar (Kolkata),Kolkata,7.51,15.78,69.73,63.57,211.9
15-03-2025 22:00,Rabindra Sarobar (Kolkata),Kolkata,6.65,12.96,35.9,44.83,164.7
15-03-2025 23:00,Rabindra Sarobar (Kolkata),Kolkata,6.78,27.67,71.48,22.52,162.2
16-03-2025 00:00,Rabindra Sarobar (Kolkata),Kolkata,7.21,27.71,52.59,40.89,158.7
16-03-2025 01:00,Rabindra Sarobar (Kolkata),Kolkata,3.63,15.33,39.47,34.48,135.8
16-03-2025 02:00,Rabindra Sarobar (Kolkata),Kolkata,6.15,16.58,55.25,39.05,139.0
16-03-2025 03:00,Rabindra Sarobar (Kolkata),Kolkata,5.98,15.59,51.75,26.49,143.9
16-03-2025 04:00,Rabindra Sarobar (Kolkata),Kolkata,10.37,25.67,58.86,33.09,160.2
16-03-2025 05:00,Rabindra Sarobar (Kolkata),Kolkata,6.49,40.23,40.82,40.47,175.0
16-03-2025 06:00,Rabindra Sarobar (Kolkata),Kolkata,6.34,27.96,80.85,46.28,189.3
16-03-2025 07:00,Rabindra Sarobar (Kolkata),Kolkata,10.94,32.25,81.84,73.59,230.8
16-03-2025 08:00,Rabindra Sarobar (Kolkata),Kolkata,10.07,32.44,67.35,35.89,247.9
16-03-2025 09:00,Rabindra Sarobar (Kolkata),Kolkata,11.95,23.69,102.92,55.67,232.2
16-03-2025 10:00,Rabindra Sarobar (Kolkata),Kolkata,5.89,10.74,69.59,40.76,148.4
16-03-2025 11:00,Rabindra Sarobar (Kolkata),Kolkata,5.59,23.91,54.59,37.13,150.7
16-03-2025 12:00,Rabindra Sarobar (Kolkata),Kolkata,9.2,14.65,47.51,18.16,154.2
16-03-2025 13:00,Rabindra Sarobar (Kolkata),Kolkata,4.18,11.7,45.99,31.67,130.8
16-03-2025 14:00,Rabindra Sarobar (Kolkata),Kolkata,7.69,17.93,49.89,31.35,146.7
16-03-2025 15:00,Rabindra Sarobar (Kolkata),Kolkata,9.8,19.11,57.14,53.72,158.3
16-03-2025 16:00,Rabindra Sarobar (Kolkata),Kolkata,7.77,16.64,43.55,36.39,146.6
16-03-2025 17:00,Rabindra Sarobar (Kolkata),Kolkata,8.07,20.71,88.74,46.75,191.6
16-03-2025 18:00,Rabindra Sarobar (Kolkata),Kolkata,5.68,18.83,55.9,45.15,173.1
16-03-2025 19:00,Rabindra Sarobar (Kolkata),Kolkata,7.67,16.25,70.27,64.58,214.6
16-03-2025 20:00,Rabindra Sarobar (Kolkata),Kolkata,7.23,24.76,76.82,43.25,217.7
16-03-2025 21:00,Rabindra Sarobar (Kolkata),Kolkata,9.76,24.2,46.08,45.28,227.4
16-03-2025 22:00,Rabindra Sarobar (Kolkata),Kolkata,7.78,18.01,79.68,59.0,187.2
16-03-2025 23:00,Rabindra Sarobar (Kolkata),Kolkata,5.92,18.58,70.31,35.52,150.0
17-03-2025 00:00,Rabindra Sarobar (Kolkata),Kolkata,5.81,11.7,72.59,55.17,152.2
17-03-2025 01:00,Rabindra Sarobar (Kolkata),Kolkata,7.58,23.27,74.25,38.95,175.7
17-03-2025 02:00,Rabindra Sarobar (Kolkata),Kolkata,8.11,27.28,69.62,46.89,185.1
17-03-2025 03:00,Rabindra Sarobar (Kolkata),Kolkata,4.77,14.04,50.34,49.08,162.1
17-03-2025 04:00,Rabindra Sarobar (Kolkata),Kolkata,6.02,26.51,62.67,34.04,164.2
17-03-2025 05:00,Rabindra Sarobar (Kolkata),Kolkata,9.21,19.97,62.95,35.79,178.5
17-03-2025 06:00,Rabindra Sarobar (Kolkata),Kolkata,6.3,12.79,49.37,41.86,160.6
17-03-2025 07:00,Rabindra Sarobar (Kolkata),Kolkata,3.11,20.74,71.18,67.67,217.3
17-03-2025 08:00,Rabindra Sarobar (Kolkata),Kolkata,8.29,34.89,91.55,61.81,250.2
17-03-2025 09:00,Rabindra Sarobar (Kolkata),Kolkata,8.75,26.96,52.27,38.61,192.2
17-03-2025 10:00,Rabindra Sarobar (Kolkata),Kolkata,6.7,18.35,43.98,50.6,170.2
17-03-2025 11:00,Rabindra Sarobar (Kolkata),Kolkata,7.61,29.86,73.11,35.81,210.3
17-03-2025 12:00,Rabindra Sarobar (Kolkata),Kolkata,4.9,26.04,52.81,20.87,129.7
17-03-2025 13:00,Rabindra Sarobar (Kolkata),Kolkata,4.8,28.31,73.19,39.42,166.1
17-03-2025 14:00,Rabindra Sarobar (Kolkata),Kolkata,6.55,21.0,80.92,29.65,158.9
17-03-2025 15:00,Rabindra Sarobar (Kolkata),Kolkata,3.59,16.43,64.45,61.04,206.5
17-03-2025 16:00,Rabindra Sarobar (Kolkata),Kolkata,8.2,14.64,55.26,16.4,126.4
17-03-2025 17:00,Rabindra Sarobar (Kolkata),Kolkata,5.75,11.53,64.23,33.11,160.4
17-03-2025 18:00,Rabindra Sarobar (Kolkata),Kolkata,8.78,28.79,55.39,63.54,238.2
17-03-2025 19:00,Rabindra Sarobar (Kolkata),Kolkata,8.41,34.91,98.61,84.29,285.7
17-03-2025 20:00,Rabindra Sarobar (Kolkata),Kolkata,7.11,26.49,60.4,40.97,185.3
17-03-2025 21:00,Rabindra Sarobar (Kolkata),Kolkata,12.96,28.2,99.63,48.8,237.2
17-03-2025 22:00,Rabindra Sarobar (Kolkata),Kolkata,5.31,18.29,60.25,39.56,178.6
17-03-2025 23:00,Rabindra Sarobar (Kolkata),Kolkata,8.49,17.01,65.18,38.97,196.1
18-03-2025 00:00,Rabindra Sarobar (Kolkata),Kolkata,6.93,19.4,53.53,46.65,172.5
18-03-2025 01:00,Rabindra Sarobar (Kolkata),Kolkata,6.58,10.68,51.57,37.04,139.7
18-03-2025 02:00,Rabindra Sarobar (Kolkata),Kolkata,5.77,11.59,27.29,19.23,128.0
18-03-2025 03:00,Rabindra Sarobar (Kolkata),Kolkata,7.27,23.11,76.11,28.01,166.3
18-03-2025 04:00,Rabindra Sarobar (Kolkata),Kolkata,5.91,17.2,53.44,19.75,122.9
18-03-2025 05:00,Rabindra Sarobar (Kolkata),Kolkata,6.17,26.7,81.69,49.46,178.5
18-03-2025 06:00,Rabindra Sarobar (Kolkata),Kolkata,5.41,17.6,78.9,50.59,184.6
18-03-2025 07:00,Rabindra Sarobar (Kolkata),Kolkata,9.49,16.95,66.44,54.57,206.7
18-03-2025 08:00,Rabindra Sarobar (Kolkata),Kolkata,10.72,35.99,83.37,57.45,259.0
18-03-2025 09:00,Rabindra Sarobar (Kolkata),Kolkata,10.73,24.97,61.81,41.68,200.9
18-03-2025 10:00,Rabindra Sarobar (Kolkata),Kolkata,4.27,11.93,77.03,50.21,189.7
18-03-2025 11:00,Rabindra Sarobar (Kolkata),Kolkata,12.4,25.13,79.25,32.41,187.0
18-03-2025 12:00,Rabindra Sarobar (Kolkata),Kolkata,5.21,23.7,47.77,56.82,189.1
18-03-2025 13:00,Rabindra Sarobar (Kolkata),Kolkata,4.77,19.11,35.21,34.66,162.2
18-03-2025 14:00,Rabindra Sarobar (Kolkata),Kolkata,7.48,21.62,40.55,51.54,139.7
18-03-2025 15:00,Rabindra Sarobar (Kolkata),Kolkata,8.15,19.21,88.95,46.66,171.7
18-03-2025 16:00,Rabindra Sarobar (Kolkata),Kolkata,5.27,21.84,48.67,39.72,158.8
18-03-2025 17:00,Rabindra Sarobar (Kolkata),Kolkata,0.88,17.14,46.69,42.56,128.9
18-03-2025 18:00,Rabindra Sarobar (Kolkata),Kolkata,12.36,28.39,90.15,54.47,237.7
18-03-2025 19:00,Rabindra Sarobar (Kolkata),Kolkata,7.45,24.83,60.55,53.31,213.7
18-03-2025 20:00,Rabindra Sarobar (Kolkata),Kolkata,7.86,29.1,73.31,54.71,234.4
18-03-2025 21:00,Rabindra Sarobar (Kolkata),Kolkata,7.54,31.65,42.08,45.21,222.1
18-03-2025 22:00,Rabindra Sarobar (Kolkata),Kolkata,8.38,20.21,47.54,38.74,162.7
18-03-2025 23:00,Rabindra Sarobar (Kolkata),Kolkata,4.77,16.0,76.96,52.16,191.4
19-03-2025 00:00,Rabindra Sarobar (Kolkata),Kolkata,4.04,23.3,42.64,29.95,160.5
19-03-2025 01:00,Rabindra Sarobar (Kolkata),Kolkata,5.91,19.16,25.43,34.22,144.6
19-03-2025 02:00,Rabindra Sarobar (Kolkata),Kolkata,3.58,14.34,38.51,44.01,114.2
19-03-2025 03:00,Rabindra Sarobar (Kolkata),Kolkata,4.23,24.58,17.39,11.97,99.3
19-03-2025 04:00,Rabindra Sarobar (Kolkata),Kolkata,5.19,4.35,18.65,8.25,121.5
19-03-2025 05:00,Rabindra Sarobar (Kolkata),Kolkata,7.18,27.9,38.54,40.1,177.3
19-03-2025 06:00,Rabindra Sarobar (Kolkata),Kolkata,7.9,22.81,46.62,49.24,184.8
19-03-2025 07:00,Rabindra Sarobar (Kolkata),Kolkata,5.23,25.78,86.84,54.28,246.8
19-03-2025 08:00,Rabindra Sarobar (Kolkata),Kolkata,10.35,34.15,66.29,40.37,226.5
19-03-2025 09:00,Rabindra Sarobar (Kolkata),Kolkata,9.03,24.46,115.63,76.99,256.5
19-03-2025 10:00,Rabindra Sarobar (Kolkata),Kolkata,0.85,24.03,27.11,38.76,163.1
19-03-2025 11:00,Rabindra Sarobar (Kolkata),Kolkata,6.11,24.73,70.21,69.17,195.5
19-03-2025 12:00,Rabindra Sarobar (Kolkata),Kolkata,6.88,19.19,43.97,48.38,164.5
19-03-2025 13:00,Rabindra Sarobar (Kolkata),Kolkata,3.42,11.04,32.72,30.83,113.6
19-03-2025 14:00,Rabindra Sarobar (Kolkata),Kolkata,4.45,17.79,45.63,16.8,123.0
19-03-2025 15:00,Rabindra Sarobar (Kolkata),Kolkata,6.51,24.91,86.64,47.85,205.1
19-03-2025 16:00,Rabindra Sarobar (Kolkata),Kolkata,5.46,19.71,85.33,51.91,201.2
19-03-2025 17:00,Rabindra Sarobar (Kolkata),Kolkata,6.35,22.42,62.07,44.21,215.4
19-03-2025 18:00,Rabindra Sarobar (Kolkata),Kolkata,8.96,32.71,92.15,65.64,248.4
19-03-2025 19:00,Rabindra Sarobar (Kolkata),Kolkata,9.35,21.81,83.75,42.96,195.9
19-03-2025 20:00,Rabindra Sarobar (Kolkata),Kolkata,10.31,18.72,63.58,54.19,226.5
19-03-2025 21:00,Rabindra Sarobar (Kolkata),Kolkata,7.72,21.33,95.11,55.53,214.6
19-03-2025 22:00,Rabindra Sarobar (Kolkata),Kolkata,4.3,17.29,53.83,43.78,155.5
19-03-2025 23:00,Rabindra Sarobar (Kolkata),Kolkata,4.54,16.95,62.03,48.6,159.3
20-03-2025 00:00,Rabindra Sarobar (Kolkata),Kolkata,7.03,20.28,74.3,35.14,186.0
20-03-2025 01:00,Rabindra Sarobar (Kolkata),Kolkata,7.07,26.73,50.37,48.28,199.6
20-03-2025 02:00,Rabindra Sarobar (Kolkata),Kolkata,3.55,14.47,36.13,26.87,108.3
20-03-2025 03:00,Rabindra Sarobar (Kolkata),Kolkata,4.23,19.52,21.36,45.24,121.2
20-03-2025 04:00,Rabindra Sarobar (Kolkata),Kolkata,6.62,23.32,63.55,30.73,155.9
20-03-2025 05:00,Rabindra Sarobar (Kolkata),Kolkata,5.24,18.19,78.45,35.54,153.2
20-03-2025 06:00,Rabindra Sarobar (Kolkata),Kolkata,5.97,26.53,50.42,27.9,213.0
20-03-2025 07:00,Rabindra Sarobar (Kolkata),Kolkata,12.35,33.88,120.64,78.41,267.9
20-03-2025 08:00,Rabindra Sarobar (Kolkata),Kolkata,11.57,37.53,76.71,55.12,257.9
20-03-2025 09:00,Rabindra Sarobar (Kolkata),Kolkata,12.0,27.64,107.17,24.89,232.5
20-03-2025 10:00,Rabindra Sarobar (Kolkata),Kolkata,10.71,24.19,76.77,41.59,198.6
20-03-2025 11:00,Rabindra Sarobar (Kolkata),Kolkata,8.81,15.9,91.21,30.1,153.3
20-03-2025 12:00,Rabindra Sarobar (Kolkata),Kolkata,3.49,13.83,30.76,34.49,135.5
20-03-2025 13:00,Rabindra Sarobar (Kolkata),Kolkata,7.78,13.37,36.91,38.02,126.8
20-03-2025 14:00,Rabindra Sarobar (Kolkata),Kolkata,2.64,13.69,30.85,42.46,140.4
20-03-2025 15:00,Rabindra Sarobar (Kolkata),Kolkata,8.73,30.32,77.33,56.58,227.0
20-03-2025 16:00,Rabindra Sarobar (Kolkata),Kolkata,6.15,19.97,78.69,49.93,201.0
20-03-2025 17:00,Rabindra Sarobar (Kolkata),Kolkata,9.14,17.47,49.66,68.36,184.5
20-03-2025 18:00,Rabindra Sarobar (Kolkata),Kolkata,11.7,38.24,91.77,30.77,232.5
20-03-2025 19:00,Rabindra Sarobar (Kolkata),Kolkata,7.75,33.62,74.09,55.97,250.7
20-03-2025 20:00,Rabindra Sarobar (Kolkata),Kolkata,10.02,28.37,61.45,58.77,241.4
20-03-2025 21:00,Rabindra Sarobar (Kolkata),Kolkata,13.42,28.83,102.59,68.89,282.7
20-03-2025 22:00,Rabindra Sarobar (Kolkata),Kolkata,4.05,21.98,57.96,38.21,172.3
20-03-2025 23:00,Rabindra Sarobar (Kolkata),Kolkata,5.47,26.92,76.74,29.92,205.9
21-03-2025 00:00,Rabindra Sarobar (Kolkata),Kolkata,8.96,21.86,71.87,63.61,207.0
21-03-2025 01:00,Rabindra Sarobar (Kolkata),Kolkata,8.83,24.15,65.66,43.68,189.1
21-03-2025 02:00,Rabindra Sarobar (Kolkata),Kolkata,3.43,15.95,62.11,32.82,141.5
21-03-2025 03:00,Rabindra Sarobar (Kolkata),Kolkata,9.71,16.41,66.51,46.25,133.0
21-03-2025 04:00,Rabindra Sarobar (Kolkata),Kolkata,5.57,18.99,58.11,31.62,137.1
21-03-2025 05:00,Rabindra Sarobar (Kolkata),Kolkata,5.87,19.73,61.66,44.01,139.1
21-03-2025 06:00,Rabindra Sarobar (Kolkata),Kolkata,13.47,23.86,81.2,52.94,198.9
21-03-2025 07:00,Rabindra Sarobar (Kolkata),Kolkata,7.1,23.13,73.17,48.73,198.3
21-03-2025 08:00,Rabindra Sarobar (Kolkata),Kolkata,11.98,24.41,87.8,55.44,211.7
21-03-2025 09:00,Rabindra Sarobar (Kolkata),Kolkata,9.15,17.58,56.83,72.84,224.1
21-03-2025 10:00,Rabindra Sarobar (Kolkata),Kolkata,4.62,13.03,56.1,13.6,134.6
21-03-2025 11:00,Rabindra Sarobar (Kolkata),Kolkata,11.33,37.17,93.66,36.35,217.7
21-03-2025 12:00,Rabindra Sarobar (Kolkata),Kolkata,3.44,4.33,57.63,43.4,150.2
21-03-2025 13:00,Rabindra Sarobar (Kolkata),Kolkata,1.82,17.09,51.0,36.27,164.2
21-03-2025 14:00,Rabindra Sarobar (Kolkata),Kolkata,5.44,10.93,30.57,20.41,114.5
21-03-2025 15:00,Rabindra Sarobar (Kolkata),Kolkata,7.28,24.86,57.79,70.68,223.4
21-03-2025 16:00,Rabindra Sarobar (Kolkata),Kolkata,11.03,29.62,88.34,50.16,184.4
21-03-2025 17:00,Rabindra Sarobar (Kolkata),Kolkata,3.42,11.76,46.83,28.94,137.6
21-03-2025 18:00,Rabindra Sarobar (Kolkata),Kolkata,11.5,28.19,80.54,56.4,232.2
21-03-2025 19:00,Rabindra Sarobar (Kolkata),Kolkata,10.76,33.06,78.39,69.2,249.1
21-03-2025 20:00,Rabindra Sarobar (Kolkata),Kolkata,8.19,31.0,91.98,63.44,242.4
21-03-2025 21:00,Rabindra Sarobar (Kolkata),Kolkata,8.14,24.82,95.52,51.98,231.4
21-03-2025 22:00,Rabindra Sarobar (Kolkata),Kolkata,4.98,24.0,70.05,51.46,160.7
21-03-2025 23:00,Rabindra Sarobar (Kolkata),Kolkata,4.25,17.24,47.22,33.88,169.1
22-03-2025 00:00,Rabindra Sarobar (Kolkata),Kolkata,5.61,17.44,64.28,30.34,167.0
22-03-2025 01:00,Rabindra Sarobar (Kolkata),Kolkata,4.68,19.35,50.45,40.15,172.8
22-03-2025 02:00,Rabindra Sarobar (Kolkata),Kolkata,6.54,9.47,55.0,20.79,146.7
22-03-2025 03:00,Rabindra Sarobar (Kolkata),Kolkata,2.2,21.89,45.62,44.86,187.3
22-03-2025 04:00,Rabindra Sarobar (Kolkata),Kolkata,6.28,13.04,9.35,28.06,113.5
22-03-2025 05:00,Rabindra Sarobar (Kolkata),Kolkata,8.35,17.12,68.62,43.99,184.3
22-03-2025 06:00,Rabindra Sarobar (Kolkata),Kolkata,7.09,15.85,44.13,44.91,171.8
22-03-2025 07:00,Rabindra Sarobar (Kolkata),Kolkata,7.64,27.69,103.95,85.53,226.5
22-03-2025 08:00,Rabindra Sarobar (Kolkata),Kolkata,8.54,24.0,68.78,74.02,214.2
22-03-2025 09:00,Rabindra Sarobar (Kolkata),Kolkata,5.97,18.14,78.59,53.77,190.4
22-03-2025 10:00,Rabindra Sarobar (Kolkata),Kolkata,7.37,21.2,60.47,23.51,180.6
22-03-2025 11:00,Rabindra Sarobar (Kolkata),Kolkata,8.01,19.41,75.18,31.99,181.8
22-03-2025 12:00,Rabindra Sarobar (Kolkata),Kolkata,7.18,16.51,75.1,49.42,159.9
22-03-2025 13:00,Rabindra Sarobar (Kolkata),Kolkata,7.71,22.23,25.29,35.71,162.4
22-03-2025 14:00,Rabindra Sarobar (Kolkata),Kolkata,0.53,9.89,34.01,35.65,123.4
22-03-2025 15:00,Rabindra Sarobar (Kolkata),Kolkata,6.63,25.68,63.06,35.36,184.6
22-03-2025 16:00,Rabindra Sarobar (Kolkata),Kolkata,3.87,26.81,64.59,50.3,171.7
22-03-2025 17:00,Rabindra Sarobar (Kolkata),Kolkata,7.6,18.4,62.31,43.95,168.3
22-03-2025 18:00,Rabindra Sarobar (Kolkata),Kolkata,7.49,19.4,70.97,58.33,187.7
22-03-2025 19:00,Rabindra Sarobar (Kolkata),Kolkata,14.85,27.87,100.92,82.61,256.2
22-03-2025 20:00,Rabindra Sarobar (Kolkata),Kolkata,8.92,30.44,88.58,66.22,253.6
22-03-2025 21:00,Rabindra Sarobar (Kolkata),Kolkata,12.57,27.95,102.36,71.35,261.7
22-03-2025 22:00,Rabindra Sarobar (Kolkata),Kolkata,9.78,23.89,92.84,76.6,213.7
22-03-2025 23:00,Rabindra Sarobar (Kolkata),Kolkata,4.81,20.23,71.25,35.75,170.1
23-03-2025 00:00,Rabindra Sarobar (Kolkata),Kolkata,6.95,13.24,59.16,47.09,190.5
23-03-2025 01:00,Rabindra Sarobar (Kolkata),Kolkata,7.07,24.24,76.84,60.14,221.1
23-03-2025 02:00,Rabindra Sarobar (Kolkata),Kolkata,7.89,9.7,86.11,35.99,140.3
23-03-2025 03:00,Rabindra Sarobar (Kolkata),Kolkata,3.22,9.5,38.88,30.06,129.3
23-03-2025 04:00,Rabindra Sarobar (Kolkata),Kolkata,5.32,16.7,65.8,25.86,153.2
23-03-2025 05:00,Rabindra Sarobar (Kolkata),Kolkata,10.7,22.1,56.64,48.31,190.5
23-03-2025 06:00,Rabindra Sarobar (Kolkata),Kolkata,4.86,24.36,32.7,35.64,168.6
23-03-2025 07:00,Rabindra Sarobar (Kolkata),Kolkata,3.22,13.61,78.6,42.8,172.1
23-03-2025 08:00,Rabindra Sarobar (Kolkata),Kolkata,10.46,31.34,68.02,54.65,252.7
23-03-2025 09:00,Rabindra Sarobar (Kolkata),Kolkata,11.2,36.62,93.56,61.61,256.2
23-03-2025 10:00,Rabindra Sarobar (Kolkata),Kolkata,9.96,18.53,81.63,49.87,198.3
23-03-2025 11:00,Rabindra Sarobar (Kolkata),Kolkata,9.89,23.36,52.38,47.09,181.0
23-03-2025 12:00,Rabindra Sarobar (Kolkata),Kolkata,8.2,25.27,80.96,56.82,201.0
23-03-2025 13:00,Rabindra Sarobar (Kolkata),Kolkata,8.14,24.72,93.76,66.51,223.1
23-03-2025 14:00,Rabindra Sarobar (Kolkata),Kolkata,5.86,11.4,63.86,36.5,125.1
23-03-2025 15:00,Rabindra Sarobar (Kolkata),Kolkata,4.23,12.45,58.39,52.82,164.7
23-03-2025 16:00,Rabindra Sarobar (Kolkata),Kolkata,8.48,22.07,66.97,29.11,153.9
23-03-2025 17:00,Rabindra Sarobar (Kolkata),Kolkata,5.94,24.86,74.44,46.42,185.3
23-03-2025 18:00,Rabindra Sarobar (Kolkata),Kolkata,11.96,40.29,93.86,71.0,281.2
23-03-2025 19:00,Rabindra Sarobar (Kolkata),Kolkata,9.42,20.54,42.87,44.52,187.8
23-03-2025 20:00,Rabindra Sarobar (Kolkata),Kolkata,10.88,24.96,94.66,56.71,223.7
23-03-2025 21:00,Rabindra Sarobar (Kolkata),Kolkata,6.64,28.94,88.38,60.5,225.8
23-03-2025 22:00,Rabindra Sarobar (Kolkata),Kolkata,5.79,7.39,82.25,41.94,172.7
23-03-2025 23:00,Rabindra Sarobar (Kolkata),Kolkata,5.93,20.32,84.41,47.05,171.1
24-03-2025 00:00,Rabindra Sarobar (Kolkata),Kolkata,4.1,11.66,49.91,53.48,174.6
24-03-2025 01:00,Rabindra Sarobar (Kolkata),Kolkata,8.94,23.35,76.71,49.9,195.7
24-03-2025 02:00,Rabindra Sarobar (Kolkata),Kolkata,9.11,15.66,67.54,28.89,173.9
24-03-2025 03:00,Rabindra Sarobar (Kolkata),Kolkata,5.47,28.14,65.03,35.17,181.8
24-03-2025 04:00,Rabindra Sarobar (Kolkata),Kolkata,8.17,15.01,43.25,5.77,116.3
24-03-2025 05:00,Rabindra Sarobar (Kolkata),Kolkata,7.57,27.9,54.59,60.35,217.9
24-03-2025 06:00,Rabindra Sarobar (Kolkata),Kolkata,8.27,19.82,72.22,29.66,179.4
24-03-2025 07:00,Rabindra Sarobar (Kolkata),Kolkata,8.66,34.33,74.4,53.08,223.2
24-03-2025 08:00,Rabindra Sarobar (Kolkata),Kolkata,8.9,17.58,73.92,52.57,217.7
24-03-2025 09:00,Rabindra Sarobar (Kolkata),Kolkata,10.06,28.44,46.47,58.84,191.2
24-03-2025 10:00,Rabindra Sarobar (Kolkata),Kolkata,6.97,19.81,71.85,39.7,177.4
24-03-2025 11:00,Rabindra Sarobar (Kolkata),Kolkata,9.34,20.46,64.99,57.77,157.4
